timestamp,latitude,longitude,altitude,mean_snr,sat_count,mean_elevation,mean_azimuth,roll,pitch,yaw,is_inclined,source_file
1725105808,18.5633983,73.8332167,513.9,24.33838383838384,99,30.86868686868687,168.7171717171717,179.0,-37.0,180.0,1,angle_135
1725105809,18.5633983,73.8332167,513.9,24.551020408163264,98,30.755102040816325,167.8673469387755,179.0,-37.0,180.0,1,angle_135
1725105810,18.5633983,73.8332167,513.9,24.39183673469388,98,30.377551020408163,165.31632653061226,179.0,-37.0,180.0,1,angle_135
1725105811,18.5633983,73.8332167,513.9,24.346938775510203,98,30.377551020408163,165.31632653061226,179.0,-37.0,180.0,1,angle_135
1725105812,18.5633983,73.8332167,513.9,24.428571428571427,98,30.377551020408163,165.31632653061226,179.0,-37.0,180.0,1,angle_135
1725105813,18.5633983,73.8332167,513.9,24.351020408163265,98,30.377551020408163,165.31632653061226,179.0,-37.0,180.0,1,angle_135
1725105814,18.5633983,73.8332167,513.9,24.35,98,30.18367346938776,162.60204081632654,179.0,-37.0,180.0,1,angle_135
1725105815,18.5633983,73.8332167,513.9,24.386734693877557,98,30.18367346938776,162.60204081632654,179.0,-37.0,180.0,1,angle_135
1725105816,18.5633983333,73.8332166667,513.9,24.406122448979595,98,30.18367346938776,162.60204081632654,179.0,-37.0,180.0,1,angle_135
1725105817,18.5633983,73.8332167,513.9,24.23469387755102,98,30.18367346938776,162.60204081632654,179.0,-37.0,180.0,1,angle_135
1725105818,18.5633983,73.8332167,513.9,24.37244897959184,98,30.071428571428573,161.64285714285714,179.0,-37.0,180.0,1,angle_135
1725105819,18.5633983333,73.8332166667,513.9,24.375510204081635,98,30.06122448979592,161.6326530612245,179.0,-37.0,180.0,1,angle_135
1725105820,18.5633983,73.8332167,513.9,24.39591836734694,98,30.06122448979592,161.6326530612245,179.0,-37.0,180.0,1,angle_135
1725105821,18.5633983333,73.8332166667,513.9,24.409183673469386,98,30.06122448979592,161.6326530612245,179.0,-37.0,180.0,1,angle_135
1725105822,18.5633983,73.8332167,513.9,24.224242424242423,99,29.80808080808081,161.04040404040404,179.0,-37.0,180.0,1,angle_135
1725105823,18.5633983333,73.8332166667,513.9,24.29191919191919,99,29.80808080808081,161.04040404040404,179.0,-37.0,180.0,1,angle_135
1725105824,18.5633983333,73.8332166667,513.9,,0,,,179.0,-37.0,180.0,1,angle_135
1725102129,18.56336,73.8332117,524.3,,0,,,-2.0,-5.0,162.0,1,angle_180
1725102130,18.5633615,73.8332118,524.0,23.465263157894736,95,32.694736842105264,151.06315789473683,-3.0,1.0,178.0,1,angle_180
1725102131,18.5633616,73.8332118,523.4,18.25824175824176,91,33.64835164835165,151.76923076923077,0.0,0.0,173.0,1,angle_180
1725102132,18.5633601,73.8332102,523.1999999999999,18.190217391304348,92,33.53260869565217,151.7608695652174,0.0,0.0,173.0,1,angle_180
1725102133,18.5633629,73.83321,523.1,14.933695652173911,92,33.80434782608695,153.3695652173913,0.0,0.0,173.0,1,angle_180
1725102134,18.5633675,73.83321,523.0,15.10108695652174,92,33.80434782608695,153.3695652173913,0.0,0.0,173.0,1,angle_180
1725102135,18.563371,73.8332128,522.6999999999999,15.505434782608695,92,33.80434782608695,153.3695652173913,0.0,0.0,173.0,1,angle_180
1725102136,18.5633716,73.8332132,522.6999999999999,16.17608695652174,92,33.80434782608695,153.3695652173913,0.0,0.0,173.0,1,angle_180
1725102137,18.5633717,73.8332133,522.6999999999999,16.752747252747252,91,34.0989010989011,152.58241758241758,0.0,0.0,173.0,1,angle_180
1725102138,18.5633717,73.8332133,522.6999999999999,17.286813186813188,91,34.0989010989011,152.58241758241758,0.0,0.0,173.0,1,angle_180
1725102139,18.5633717,73.8332133,522.6999999999999,17.16813186813187,91,33.10989010989011,151.6043956043956,0.0,0.0,173.0,1,angle_180
1725102140,18.5633717,73.8332133,522.6999999999999,17.163736263736265,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102141,18.5633717,73.8332133,522.6999999999999,17.24285714285714,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102142,18.5633717,73.8332133,522.6999999999999,17.185714285714287,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102143,18.5633717,73.8332133,522.6999999999999,16.97142857142857,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102144,18.5633717,73.8332133,522.6999999999999,16.973626373626374,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102145,18.5633717,73.8332133,522.6999999999999,17.184615384615384,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102146,18.5633717,73.8332133,522.6999999999999,17.352747252747253,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102147,18.5633717,73.8332133,522.6999999999999,17.52747252747253,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102148,18.5633717,73.8332133,522.6999999999999,17.762637362637363,91,33.10989010989011,151.6153846153846,0.0,0.0,173.0,1,angle_180
1725102149,18.5633717,73.8332133,522.6999999999999,17.83076923076923,91,32.40659340659341,147.021978021978,0.0,0.0,173.0,1,angle_180
1725102150,18.5633717,73.8332133,522.6999999999999,17.931521739130435,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102151,18.5633717,73.8332133,522.6999999999999,18.01195652173913,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102152,18.5633717,73.8332133,522.6999999999999,17.98913043478261,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102153,18.5633717,73.8332133,522.6999999999999,17.97826086956522,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102154,18.5633717,73.8332133,522.6999999999999,18.069565217391304,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102155,18.5633717,73.8332133,522.6999999999999,17.898913043478263,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102156,18.5633717,73.8332133,522.6999999999999,17.830434782608698,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102157,18.5633717,73.8332133,522.6999999999999,17.75108695652174,92,32.43478260869565,148.97826086956522,0.0,0.0,173.0,1,angle_180
1725102158,18.5633717,73.8332133,522.6999999999999,17.880434782608695,92,32.31521739130435,147.95652173913044,0.0,0.0,173.0,1,angle_180
1725102159,18.5633717,73.8332133,522.6999999999999,17.757608695652173,92,32.31521739130435,147.95652173913044,0.0,0.0,173.0,1,angle_180
1725102160,18.5633717,73.8332133,522.6999999999999,17.782608695652176,92,32.31521739130435,147.95652173913044,0.0,0.0,173.0,1,angle_180
1725102161,18.5633717,73.8332133,522.6999999999999,17.86521739130435,92,32.31521739130435,147.95652173913044,0.0,0.0,173.0,1,angle_180
1725102162,18.5633717,73.8332133,522.6999999999999,17.98804347826087,92,33.03260869565217,150.2391304347826,0.0,0.0,173.0,1,angle_180
1725102163,18.5633717,73.8332133,522.6999999999999,18.01195652173913,92,33.03260869565217,150.2391304347826,0.0,0.0,173.0,1,angle_180
1725102164,18.5633717,73.8332133,522.6999999999999,18.453260869565216,92,33.03260869565217,150.2391304347826,0.0,0.0,174.0,1,angle_180
1725102165,18.5633717,73.8332133,522.6999999999999,18.519565217391303,92,33.67391304347826,152.70652173913044,0.0,0.0,174.0,1,angle_180
1725102166,18.5633717,73.8332133,522.6999999999999,18.53369565217391,92,33.67391304347826,152.70652173913044,0.0,0.0,174.0,1,angle_180
1725102167,18.5633717,73.8332133,522.6999999999999,18.543478260869566,92,33.67391304347826,152.70652173913044,0.0,0.0,174.0,1,angle_180
1725102168,18.5633717,73.8332133,522.6999999999999,16.297826086956523,92,34.30434782608695,154.1304347826087,0.0,0.0,174.0,1,angle_180
1725102169,18.5633717,73.8332133,522.6999999999999,17.039130434782606,92,34.30434782608695,154.1304347826087,0.0,0.0,174.0,1,angle_180
1725102170,18.5633717,73.8332133,522.6999999999999,17.61413043478261,92,34.30434782608695,154.1304347826087,0.0,0.0,174.0,1,angle_180
1725102171,18.5633717,73.8332133,522.6999999999999,17.866304347826087,92,34.30434782608695,154.1304347826087,0.0,0.0,174.0,1,angle_180
1725102172,18.5633717,73.8332133,522.6999999999999,17.81413043478261,92,34.108695652173914,154.4891304347826,0.0,0.0,174.0,1,angle_180
1725102173,18.5633717,73.8332133,522.6999999999999,17.695698924731182,93,33.8494623655914,153.76344086021504,0.0,0.0,174.0,1,angle_180
1725102174,18.5633717,73.8332133,522.6999999999999,17.63978494623656,93,33.61290322580645,154.0215053763441,0.0,0.0,174.0,1,angle_180
1725102175,18.5633717,73.8332133,522.6999999999999,17.656989247311827,93,33.61290322580645,154.03225806451613,0.0,0.0,174.0,1,angle_180
1725102176,18.5633717,73.8332133,522.6999999999999,18.11182795698925,93,33.61290322580645,154.03225806451613,0.0,0.0,174.0,1,angle_180
1725102177,18.5633717,73.8332133,522.6999999999999,18.018279569892474,93,33.61290322580645,154.03225806451613,0.0,0.0,174.0,1,angle_180
1725102178,18.5633717,73.8332133,522.6999999999999,18.11290322580645,93,33.193548387096776,155.44086021505376,0.0,0.0,174.0,1,angle_180
1725102179,18.5633717,73.8332133,522.6999999999999,18.166666666666668,93,33.193548387096776,155.44086021505376,0.0,0.0,174.0,1,angle_180
1725102180,18.563397,73.8332091,519.3,18.091397849462364,93,33.193548387096776,155.44086021505376,0.0,0.0,174.0,1,angle_180
1725102181,18.563401,73.8332042,519.0,18.008602150537634,93,32.88172043010753,152.8279569892473,0.0,0.0,174.0,1,angle_180
1725102182,18.5634029,73.8332034,518.8,18.03440860215054,93,32.88172043010753,152.8279569892473,0.0,0.0,174.0,1,angle_180
1725102183,18.5634019,73.8332048,518.6,18.00215053763441,93,32.88172043010753,152.8279569892473,0.0,0.0,174.0,1,angle_180
1725102184,18.5634017,73.833205,518.6,18.355913978494623,93,32.59139784946237,151.1505376344086,0.0,0.0,174.0,1,angle_180
1725102185,18.5634017,73.833205,518.6,18.010752688172044,93,32.59139784946237,151.1290322580645,0.0,0.0,174.0,1,angle_180
1725102186,18.5634017,73.833205,518.6,18.123655913978496,93,32.60215053763441,151.1290322580645,0.0,0.0,174.0,1,angle_180
1725102187,18.5634017,73.833205,518.6,18.20537634408602,93,32.39784946236559,148.31182795698925,0.0,0.0,174.0,1,angle_180
1725102188,18.5634017,73.833205,518.6,18.06451612903226,93,32.39784946236559,148.31182795698925,0.0,0.0,174.0,1,angle_180
1725102189,18.5634017,73.833205,518.6,17.954838709677418,93,32.39784946236559,148.3010752688172,0.0,0.0,174.0,1,angle_180
1725102190,18.5634017,73.833205,518.6,17.903225806451612,93,32.39784946236559,148.29032258064515,0.0,0.0,174.0,1,angle_180
1725102191,18.5634017,73.833205,518.6,17.884946236559138,93,32.193548387096776,148.29032258064515,0.0,0.0,174.0,1,angle_180
1725102192,18.5634017,73.833205,518.6,17.948387096774194,93,32.193548387096776,148.29032258064515,0.0,0.0,174.0,1,angle_180
1725102193,18.5634017,73.833205,518.6,17.916129032258066,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102194,18.5634017,73.833205,518.6,17.919354838709676,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102195,18.5634017,73.833205,518.6,18.03010752688172,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102196,18.5634017,73.833205,518.6,18.018279569892474,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102197,18.5634017,73.833205,518.6,18.372043010752687,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102198,18.5634017,73.833205,518.6,18.366666666666667,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102199,18.5634017,73.833205,518.6,18.488172043010756,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102200,18.5634017,73.833205,518.6,18.49032258064516,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102201,18.5634017,73.833205,518.6,18.387096774193548,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102202,18.5634017,73.833205,518.6,18.274193548387096,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102203,18.5634017,73.833205,518.6,18.170967741935485,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102204,18.5634017,73.833205,518.6,18.23010752688172,93,32.075268817204304,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102205,18.5634017,73.833205,518.6,18.123655913978496,93,32.064516129032256,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102206,18.5634017,73.833205,518.6,18.26021505376344,93,32.064516129032256,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102207,18.5634017,73.833205,518.6,18.462365591397848,93,32.053763440860216,147.2688172043011,0.0,0.0,174.0,1,angle_180
1725102208,18.5634017,73.833205,518.6,18.454838709677414,93,32.053763440860216,147.2688172043011,0.0,0.0,174.0,1,angle_180
1725102209,18.5634017,73.833205,518.6,18.670967741935485,93,32.043010752688176,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102210,18.5634017,73.833205,518.6,18.68494623655914,93,32.053763440860216,143.4193548387097,0.0,0.0,174.0,1,angle_180
1725102211,18.5634017,73.833205,518.6,18.595698924731185,93,32.043010752688176,143.38709677419354,0.0,0.0,174.0,1,angle_180
1725102212,18.5634017,73.833205,518.6,18.616129032258065,93,32.043010752688176,143.38709677419354,0.0,0.0,174.0,1,angle_180
1725102213,18.5634017,73.833205,518.6,18.531182795698925,93,33.376344086021504,148.05376344086022,0.0,0.0,174.0,1,angle_180
1725102214,18.5634017,73.833205,518.6,18.553763440860216,93,33.365591397849464,148.05376344086022,0.0,0.0,174.0,1,angle_180
1725102215,18.5634017,73.833205,518.6,18.404301075268812,93,33.365591397849464,148.05376344086022,0.0,0.0,174.0,1,angle_180
1725102216,18.5634017,73.833205,518.6,18.40215053763441,93,33.98924731182796,149.46236559139786,0.0,0.0,174.0,1,angle_180
1725102217,18.5634017,73.833205,518.6,18.36774193548387,93,33.96774193548387,149.48387096774192,0.0,0.0,174.0,1,angle_180
1725102218,18.5634017,73.833205,518.6,18.308602150537634,93,33.96774193548387,149.48387096774192,0.0,0.0,174.0,1,angle_180
1725102219,18.5634017,73.833205,518.6,18.09784946236559,93,33.96774193548387,149.48387096774192,0.0,0.0,174.0,1,angle_180
1725102220,18.5634017,73.833205,518.6,18.381720430107528,93,33.946236559139784,149.5483870967742,0.0,0.0,174.0,1,angle_180
1725102221,18.5634017,73.833205,518.6,18.27956989247312,93,33.96774193548387,149.56989247311827,0.0,0.0,174.0,1,angle_180
1725102222,18.5634017,73.833205,518.6,18.340860215053763,93,33.516129032258064,150.1720430107527,0.0,0.0,174.0,1,angle_180
1725102223,18.5634017,73.833205,518.6,18.302150537634407,93,33.516129032258064,150.1720430107527,0.0,0.0,174.0,1,angle_180
1725102224,18.5634017,73.833205,518.6,18.401075268817205,93,33.516129032258064,150.1720430107527,0.0,0.0,174.0,1,angle_180
1725102225,18.5634017,73.833205,518.6,18.2752688172043,93,33.096774193548384,151.5806451612903,0.0,0.0,174.0,1,angle_180
1725102226,18.5634017,73.833205,518.6,18.293548387096774,93,33.096774193548384,151.5806451612903,0.0,0.0,174.0,1,angle_180
1725102227,18.5634017,73.833205,518.6,18.36021505376344,93,33.10752688172043,151.5806451612903,0.0,0.0,174.0,1,angle_180
1725102228,18.5634017,73.833205,518.6,18.351612903225806,93,33.10752688172043,151.5806451612903,0.0,0.0,174.0,1,angle_180
1725102229,18.5634017,73.833205,518.6,18.38387096774193,93,33.12903225806452,151.5806451612903,0.0,0.0,174.0,1,angle_180
1725102230,18.5634017,73.833205,518.6,18.343010752688173,93,33.12903225806452,151.56989247311827,0.0,0.0,174.0,1,angle_180
1725102231,18.5634017,73.833205,518.6,18.418279569892476,93,32.53763440860215,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102232,18.5634017,73.833205,518.6,18.372043010752687,93,32.53763440860215,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102233,18.5634017,73.833205,518.6,18.302150537634407,93,32.53763440860215,147.27956989247312,0.0,0.0,174.0,1,angle_180
1725102234,18.5634017,73.833205,518.6,18.38924731182796,93,33.02150537634409,146.74193548387098,0.0,0.0,174.0,1,angle_180
1725102235,18.5634017,73.833205,518.6,18.34516129032258,93,33.02150537634409,146.76344086021504,0.0,0.0,174.0,1,angle_180
1725102236,18.5634017,73.833205,518.6,18.40215053763441,93,33.02150537634409,146.76344086021504,0.0,0.0,174.0,1,angle_180
1725102237,18.5634017,73.833205,518.6,18.381720430107528,93,33.02150537634409,146.76344086021504,0.0,0.0,174.0,1,angle_180
1725102238,18.5634017,73.833205,518.6,18.41720430107527,93,33.02150537634409,146.80645161290323,0.0,0.0,174.0,1,angle_180
1725102239,18.5634017,73.833205,518.6,18.40860215053764,93,33.02150537634409,146.79569892473117,0.0,0.0,174.0,1,angle_180
1725102240,18.5634017,73.833205,518.6,18.48924731182796,93,33.02150537634409,146.79569892473117,0.0,0.0,174.0,1,angle_180
1725102241,18.5634017,73.833205,518.6,18.421505376344086,93,33.956989247311824,149.63440860215053,0.0,0.0,174.0,1,angle_180
1725102242,18.5634017,73.833205,518.6,18.401075268817205,93,33.956989247311824,149.63440860215053,0.0,0.0,174.0,1,angle_180
1725102243,18.5634017,73.833205,518.6,18.511827956989247,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102244,18.5634017,73.833205,518.6,18.56774193548387,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102245,18.5634017,73.833205,518.6,18.43763440860215,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102246,18.5634017,73.833205,518.6,18.49032258064516,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102247,18.5634017,73.833205,518.6,18.4494623655914,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102248,18.5634017,73.833205,518.6,18.39032258064516,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102249,18.5634017,73.833205,518.6,18.44516129032258,93,33.763440860215056,149.98924731182797,0.0,0.0,174.0,1,angle_180
1725102250,18.5634017,73.833205,518.6,18.47204301075269,93,33.10752688172043,151.6451612903226,0.0,0.0,174.0,1,angle_180
1725102251,18.5634017,73.833205,518.6,18.425806451612903,93,33.10752688172043,151.6451612903226,0.0,0.0,174.0,1,angle_180
1725102252,18.5634017,73.833205,518.6,18.46559139784946,93,32.795698924731184,149.03225806451613,0.0,0.0,174.0,1,angle_180
1725102253,18.5634017,73.833205,518.6,18.45376344086021,93,32.806451612903224,149.03225806451613,0.0,0.0,174.0,1,angle_180
1725102254,18.5634017,73.833205,518.6,18.467741935483872,93,32.81720430107527,149.04301075268816,0.0,0.0,174.0,1,angle_180
1725102255,18.5634017,73.833205,518.6,18.526881720430108,93,32.81720430107527,149.04301075268816,0.0,0.0,174.0,1,angle_180
1725102256,18.5634017,73.833205,518.6,18.372043010752687,93,32.806451612903224,149.04301075268816,0.0,0.0,174.0,1,angle_180
1725102257,18.5634017,73.833205,518.6,18.125806451612902,93,32.806451612903224,149.04301075268816,0.0,0.0,174.0,1,angle_180
1725102258,18.5634017,73.833205,518.6,18.122580645161293,93,32.806451612903224,149.04301075268816,0.0,0.0,174.0,1,angle_180
1725102259,18.5634017,73.833205,518.6,18.23333333333333,93,32.806451612903224,149.04301075268816,0.0,0.0,174.0,1,angle_180
1725102260,18.5634017,73.833205,518.6,18.483870967741936,93,32.32258064516129,144.5483870967742,0.0,0.0,174.0,1,angle_180
1725102261,18.5634017,73.833205,518.6,18.476344086021506,93,32.333333333333336,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102262,18.5634017,73.833205,518.6,18.41935483870968,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102263,18.5634017,73.833205,518.6,18.521505376344088,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102264,18.5634017,73.833205,518.6,18.454838709677414,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102265,18.5634017,73.833205,518.6,18.41505376344086,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102266,18.5634017,73.833205,518.6,18.462365591397848,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102267,18.5634017,73.833205,518.6,18.344086021505376,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102268,18.5634017,73.833205,518.6,18.3752688172043,93,32.12903225806452,144.55913978494624,0.0,0.0,174.0,1,angle_180
1725102269,18.5634017,73.833205,518.6,18.336559139784946,93,32.01075268817204,143.5483870967742,0.0,0.0,174.0,1,angle_180
1725102270,18.5634017,73.833205,518.6,18.43763440860215,93,32.01075268817204,143.5483870967742,0.0,0.0,174.0,1,angle_180
1725102271,18.5634017,73.833205,518.6,18.37956989247312,93,32.01075268817204,143.5483870967742,0.0,0.0,174.0,1,angle_180
1725102272,18.5634017,73.833205,518.6,18.44516129032258,93,32.01075268817204,143.5483870967742,0.0,0.0,174.0,1,angle_180
1725102273,18.5634017,73.833205,518.6,18.446236559139784,93,32.01075268817204,143.5483870967742,0.0,0.0,174.0,1,angle_180
1725102274,18.5634017,73.833205,518.6,18.34193548387097,93,32.72043010752688,145.80645161290323,0.0,0.0,174.0,1,angle_180
1725102275,18.5634017,73.833205,518.6,18.27204301075269,93,32.70967741935484,145.79569892473117,0.0,0.0,174.0,1,angle_180
1725102276,18.5634017,73.833205,518.6,18.365591397849464,93,33.365591397849464,148.21505376344086,0.0,0.0,174.0,1,angle_180
1725102277,18.5634017,73.833205,518.6,18.267741935483876,93,33.376344086021504,148.2258064516129,0.0,0.0,174.0,1,angle_180
1725102278,18.5634017,73.833205,518.6,18.33333333333333,93,33.376344086021504,148.2258064516129,0.0,0.0,174.0,1,angle_180
1725102279,18.5634017,73.833205,518.6,18.30967741935484,93,34.0,149.63440860215053,0.0,0.0,174.0,1,angle_180
1725102280,18.5634017,73.833205,518.6,18.051063829787232,94,33.648936170212764,150.56382978723406,0.0,0.0,174.0,1,angle_180
1725102281,18.5634017,73.833205,518.6,18.111702127659573,94,33.648936170212764,150.5531914893617,0.0,0.0,174.0,1,angle_180
1725102282,18.5634017,73.833205,518.6,18.21276595744681,94,33.648936170212764,150.5531914893617,0.0,0.0,174.0,1,angle_180
1725102283,18.5634017,73.833205,518.6,18.206382978723404,94,33.638297872340424,150.5531914893617,0.0,0.0,174.0,1,angle_180
1725102284,18.5634017,73.833205,518.6,18.00212765957447,94,33.4468085106383,150.90425531914894,0.0,0.0,174.0,1,angle_180
1725102285,18.5634017,73.833205,518.6,18.38617021276596,94,33.4468085106383,150.90425531914894,0.0,0.0,174.0,1,angle_180
1725102286,18.5634017,73.833205,518.6,18.325531914893617,94,33.212765957446805,151.14893617021278,0.0,0.0,174.0,1,angle_180
1725102287,18.5634017,73.833205,518.6,18.352127659574467,94,33.212765957446805,151.14893617021278,0.0,0.0,174.0,1,angle_180
1725102288,18.5634017,73.833205,518.6,18.07127659574468,94,33.212765957446805,151.14893617021278,0.0,0.0,174.0,1,angle_180
1725102289,18.5634017,73.833205,518.6,18.23085106382979,94,32.808510638297875,152.53191489361703,0.0,0.0,174.0,1,angle_180
1725102290,18.5634017,73.833205,518.6,18.22446808510638,94,32.808510638297875,152.53191489361703,0.0,0.0,174.0,1,angle_180
1725102291,18.5634017,73.833205,518.6,18.17340425531915,94,32.808510638297875,152.53191489361703,0.0,0.0,174.0,1,angle_180
1725102292,18.5634017,73.833205,518.6,18.17127659574468,94,32.808510638297875,152.53191489361703,0.0,0.0,174.0,1,angle_180
1725102293,18.5634017,73.833205,518.6,18.06808510638298,94,32.5,149.9468085106383,0.0,0.0,174.0,1,angle_180
1725102294,18.5634017,73.833205,518.6,18.217021276595744,94,32.48936170212766,149.93617021276594,0.0,0.0,174.0,1,angle_180
1725102295,18.5634017,73.833205,518.6,18.25212765957447,94,32.212765957446805,148.27659574468086,0.0,0.0,174.0,1,angle_180
1725102296,18.5634017,73.833205,518.6,18.13617021276596,94,32.212765957446805,148.27659574468086,0.0,0.0,174.0,1,angle_180
1725102297,18.5634017,73.833205,518.6,18.174468085106383,94,32.212765957446805,148.27659574468086,0.0,0.0,174.0,1,angle_180
1725102298,18.5634017,73.833205,518.6,18.01276595744681,94,32.01063829787234,145.48936170212767,0.0,0.0,174.0,1,angle_180
1725102299,18.5634017,73.833205,518.6,17.907446808510638,94,32.01063829787234,145.4468085106383,0.0,0.0,174.0,1,angle_180
1725102300,18.5634017,73.833205,518.6,17.988297872340425,94,32.01063829787234,145.43617021276594,0.0,0.0,174.0,1,angle_180
1725102301,18.5634017,73.833205,518.6,17.96808510638298,94,32.0,145.43617021276594,0.0,0.0,174.0,1,angle_180
1725102302,18.5634017,73.833205,518.6,17.98404255319149,94,31.79787234042553,145.43617021276594,0.0,0.0,174.0,1,angle_180
1725102303,18.5634017,73.833205,518.6,17.89468085106383,94,31.79787234042553,145.43617021276594,0.0,0.0,174.0,1,angle_180
1725102304,18.5634017,73.833205,518.6,17.856382978723403,94,31.78723404255319,145.4468085106383,0.0,0.0,174.0,1,angle_180
1725102305,18.5634017,73.833205,518.6,17.738297872340425,94,31.648936170212767,144.46808510638297,0.0,0.0,174.0,1,angle_180
1725102306,18.5634017,73.833205,518.6,17.81382978723404,94,31.648936170212767,144.46808510638297,0.0,0.0,174.0,1,angle_180
1725102307,18.5634017,73.833205,518.6,17.777659574468085,94,31.648936170212767,144.4468085106383,0.0,0.0,174.0,1,angle_180
1725102308,18.5634017,73.833205,518.6,17.852127659574467,94,31.648936170212767,144.4468085106383,0.0,0.0,174.0,1,angle_180
1725102309,18.5634017,73.833205,518.6,17.80212765957447,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102310,18.5634017,73.833205,518.6,17.880851063829788,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102311,18.5634017,73.833205,518.6,17.842553191489362,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102312,18.5634017,73.833205,518.6,17.79255319148936,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102313,18.5634017,73.833205,518.6,17.829787234042552,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102314,18.5634017,73.833205,518.6,17.845744680851062,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102315,18.5634017,73.833205,518.6,17.91808510638298,94,31.648936170212767,144.45744680851064,0.0,0.0,174.0,1,angle_180
1725102316,18.5634017,73.833205,518.6,17.85,94,31.648936170212767,144.4787234042553,0.0,0.0,174.0,1,angle_180
1725102317,18.5634017,73.833205,518.6,17.895744680851063,94,31.648936170212767,144.4787234042553,0.0,0.0,174.0,1,angle_180
1725102318,18.5634017,73.833205,518.6,17.846808510638297,94,31.648936170212767,144.48936170212767,0.0,0.0,174.0,1,angle_180
1725102319,18.5634017,73.833205,518.6,17.988297872340425,94,31.648936170212767,144.48936170212767,0.0,0.0,174.0,1,angle_180
1725102320,18.5634017,73.833205,518.6,17.98617021276596,94,31.648936170212767,144.48936170212767,0.0,0.0,174.0,1,angle_180
1725102321,18.5634017,73.833205,518.6,18.08404255319149,94,31.648936170212767,144.5,0.0,0.0,174.0,1,angle_180
1725102322,18.5634017,73.833205,518.6,17.97978723404255,94,31.638297872340427,144.4787234042553,0.0,0.0,174.0,1,angle_180
